Id,SalePrice
1461,123513.9744969028
1462,156813.8657376323
1463,177965.8814109064
1464,180465.91789298528
1465,194809.81523341732
1466,169639.87086441572
1467,165385.71882685283
1468,157650.0191059627
1469,185963.25085246508
1470,128085.03732419993
1471,207700.9377366739
1472,96059.27242697973
1473,92442.46236563931
1474,151817.60289070124
1475,139278.5655477848
1476,417011.0606769784
1477,278741.84286599664
1478,305095.5220779142
1479,265178.8876607499
1480,482978.4124736127
1481,319978.81871309876
1482,210540.47809212696
1483,162555.7383224229
1484,168671.84602593866
1485,178340.56872963085
1486,192284.71614860644
1487,363693.7492491584
1488,240704.54120320882
1489,204045.62882944243
1490,228618.8771788377
1491,190738.36138978062
1492,87443.8910982744
1493,184865.89515515981
1494,292862.205802663
1495,297309.1005716001
1496,235048.3462772119
1497,179695.55328897858
1498,167427.26392425474
1499,168368.67489811624
1500,148310.01116444505
1501,166723.31368899436
1502,164924.0126139685
1503,302678.08874949726
1504,226163.38063026237
1505,218652.46069717198
1506,188560.21466523994
1507,225866.10239695135
1508,192167.72948221877
1509,164412.81790732234
1510,144328.0645638894
1511,146973.46919054605
1512,177521.6938649807
1513,142525.56862547513
1514,156554.57950973345
1515,187741.53036736252
1516,161584.3707221537
1517,162027.27941461717
1518,138394.84348555957
1519,228010.9706036446
1520,135932.14075473108
1521,138577.9788142923
1522,165617.62585767842
1523,110836.6448004975
1524,118332.73956675743
1525,127224.09421952373
1526,118727.35610528469
1527,105790.36332978934
1528,134157.85162413737
1529,146678.42583549648
1530,178679.97852198224
1531,106707.88408769111
1532,107996.70343721355
1533,152658.78833857283
1534,116627.32216947044
1535,156791.27376926562
1536,109444.93580315264
1537,67256.7634260857
1538,183092.99941343916
1539,220798.5532910705
1540,99801.39736879853
1541,143566.2455207374
1542,134118.34380145124
1543,220812.31920581518
1544,76641.27750225065
1545,108102.7014957919
1546,125554.0778425889
1547,135891.40199682006
1548,132814.01818975314
1549,116364.89234343151
1550,135365.4365298374
1551,115763.16640475074
1552,139151.6443750553
1553,162597.9456421911
1554,107308.79394565872
1555,166129.36701597637
1556,76550.23938102326
1557,113615.44374286059
1558,91955.58607335926
1559,93632.07211748688
1560,135686.96855447703
1561,136690.42284084202
1562,126994.78522627159
1563,119543.75646095576
1564,160936.808232617
1565,151149.73008340594
1566,223372.39759290588
1567,77152.21233054069
1568,214664.60451768566
1569,133936.58264537246
1570,133267.36277299077
1571,125931.6413505519
1572,154238.45631765111
1573,277553.7977479687
1574,112669.28343955641
1575,226403.39623856853
1576,224641.77111877987
1577,196863.49069379622
1578,143615.5966253737
1579,142867.9552521375
1580,189661.72086451878
1581,156103.56072425624
1582,125537.32834396765
1583,341005.59532952734
1584,234435.90470730647
1585,144084.1795018624
1586,76932.9751841489
1587,94000.86414570572
1588,150280.98887180642
1589,97848.88813062529
1590,134521.33400535356
1591,101076.54838508577
1592,120454.47805392153
1593,128880.12379777072
1594,116527.03850269035
1595,113126.81610757047
1596,239876.59814472432
1597,182516.27415840278
1598,212419.39889928803
1599,203543.80529578595
1600,196190.1542098314
1601,79118.33677013828
1602,105126.88090391249
1603,99246.90287306289
1604,286860.89854674967
1605,248471.04423545778
1606,163314.4366018471
1607,165881.01531470427
1608,219270.51474906394
1609,194232.6725451537
1610,146075.96449375604
1611,144048.04813821753
1612,173271.5391712384
1613,156452.50761167452
1614,128463.90550446213
1615,91386.2068409563
1616,70759.64833367623
1617,94567.06258595607
1618,123095.55971256252
1619,142034.79840029747
1620,150872.74420725327
1621,130125.99951869085
1622,140413.67280326347
1623,300049.5848692046
1624,213513.5026689929
1625,126731.62514839605
1626,167269.96785195314
1627,180524.61489366295
1628,283336.10553131095
1629,179455.55611990445
1630,399414.9207130928
1631,229273.8372085185
1632,259068.70967771806
1633,173165.93615804764
1634,179908.66511795123
1635,182366.37761838152
1636,151399.82586030295
1637,173416.88282835597
1638,214632.6319530215
1639,178005.3283546462
1640,261943.57469497467
1641,173254.33214313872
1642,217014.52071893372
1643,215613.676354859
1644,224783.21605050578
1645,183886.2050287549
1646,152001.77542258255
1647,166172.94409698824
1648,134121.70152216998
1649,137244.01879484687
1650,116391.66082144268
1651,128383.29818882718
1652,96805.89711846768
1653,98407.83776664783
1654,150479.83868007726
1655,155080.13309714213
1656,142689.6924293477
1657,146922.86800854065
1658,145557.73391785903
1659,142890.42736372884
1660,155084.74854222045
1661,458012.10180678
1662,457231.6905635789
1663,394976.29827034986
1664,416376.4887213859
1665,312096.40896046243
1666,314640.36389138194
1667,349983.62991331203
1668,334080.7434328905
1669,302398.1218454278
1670,361410.30606835504
1671,254515.65757226635
1672,463236.0524899696
1673,298743.9997192231
1674,247072.3465146128
1675,175421.67091633196
1676,177783.3350803926
1677,211573.41141203843
1678,444466.77588480123
1679,375331.2165207531
1680,324377.38995505037
1681,268757.7278362198
1682,299242.8696463412
1683,175224.08672023573
1684,175189.1408614655
1685,168785.19632069848
1686,173386.8247211833
1687,171310.79464445965
1688,185081.39125066582
1689,189801.87722016047
1690,188830.7125785696
1691,181231.71296571832
1692,277586.7690939766
1693,172184.03928007314
1694,177538.42131431663
1695,164467.75987041052
1696,273654.8948269544
1697,165553.57163374196
1698,382712.31278697326
1699,318447.4671171188
1700,247279.90846880167
1701,260574.65595339346
1702,266802.17080451985
1703,248052.82484609642
1704,295964.7134783381
1705,236631.2896013757
1706,451961.1635455185
1707,218446.6709002211
1708,202505.7072632904
1709,311207.88592051616
1710,221098.55346005986
1711,254796.83371959336
1712,245333.92988948352
1713,252720.4466220333
1714,216577.41852817082
1715,204342.24415507293
1716,182800.97645871836
1717,182186.08940892853
1718,138224.52842062325
1719,203609.50900579596
1720,253683.50831008723
1721,177562.79012116094
1722,131792.91449081345
1723,153204.72121423332
1724,219316.4992288378
1725,242025.23277283114
1726,186268.3558270731
1727,153655.39362225274
1728,187973.13192396882
1729,160667.99150565374
1730,164847.1841328958
1731,122567.46008478539
1732,128678.08943567173
1733,119324.38268965481
1734,119705.19397497096
1735,141030.50237553503
1736,117186.0344299963
1737,362796.97267851623
1738,208265.5038071723
1739,280915.79378577095
1740,218347.6999010928
1741,188881.60809549075
1742,166723.31368899436
1743,171413.46394285077
1744,308713.99276338145
1745,223324.5238395298
1746,227799.68691717452
1747,230721.92763530268
1748,229350.7629855554
1749,151225.875027646
1750,128201.3578729256
1751,236189.75178153528
1752,125320.76894582454
1753,148263.72192530273
1754,204121.6969815919
1755,161648.54924049246
1756,126475.26856038037
1757,121644.15177671182
1758,145163.87379287914
1759,163577.592090716
1760,163960.09196497704
1761,147676.38565471309
1762,166478.19320607895
1763,174974.07353660918
1764,123240.30561381017
1765,176470.92456481734
1766,179241.12126009163
1767,209642.44901646633
1768,153233.51700480402
1769,181085.1616710227
1770,149035.75143001985
1771,132681.97533517177
1772,143272.9738492514
1773,133678.62882155605
1774,123279.44680697334
1775,137565.31537067678
1776,120939.01939560323
1777,108477.84072806768
1778,155470.55490752344
1779,117577.37422982609
1780,177277.25490406452
1781,135836.11720146672
1782,95157.22482615877
1783,127463.68701450809
1784,104504.89463041726
1785,120956.49211320892
1786,159890.67123228678
1787,174953.96378698348
1788,57282.19630108275
1789,112111.21522024921
1790,94288.03857094966
1791,173682.99764704006
1792,155592.59820431948
1793,124927.98633677409
1794,150953.96336616858
1795,131816.4826999256
1796,127976.48010848713
1797,117851.65565467023
1798,131638.5725785457
1799,107006.09785220223
1800,140298.6306129053
1801,126184.96954904229
1802,138098.048168085
1803,156398.38734720432
1804,140603.19225531508
1805,142028.5759166527
1806,111100.05684937406
1807,132839.61614493997
1808,125939.30726327798
1809,122438.338892624
1810,137296.03294003807
1811,98925.7695499809
1812,99874.41591582182
1813,117411.42352518074
1814,101335.7198006934
1815,58068.64049050769
1816,101863.37302911642
1817,113355.13877770693
1818,160117.68692325623
1819,121497.13592978622
1820,66868.88772644369
1821,107958.07487387632
1822,151529.8928030878
1823,48985.92020833713
1824,136955.15752674927
1825,119971.1992751423
1826,101535.64845471497
1827,101877.70593674741
1828,133450.46601997706
1829,115879.29283120789
1830,139163.43465581382
1831,165013.60355488572
1832,82751.49749026138
1833,141856.19644075813
1834,120126.98142711553
1835,147969.2863278313
1836,119230.28399929764
1837,90259.46587485677
1838,123916.9224132231
1839,84856.90650359687
1840,145974.51653511255
