Id,SalePrice
1461,120958.7509173493
1462,161702.1382271181
1463,167910.94356733625
1464,173936.64869325692
1465,209644.17787860698
1466,170020.48276581132
1467,165146.92167763688
1468,157334.10292142828
1469,176177.17830724368
1470,127445.21861208799
1471,202877.01514021907
1472,103867.53758262808
1473,101497.5962687415
1474,145320.80727336748
1475,120643.94157446251
1476,372171.4036046375
1477,267935.4479453992
1478,294086.69103705586
1479,286779.77132047305
1480,444537.22378823644
1481,300211.75039176387
1482,217619.7876167375
1483,188079.36392651143
1484,170896.67971149887
1485,182465.27596180633
1486,199562.70071890694
1487,303734.5245032203
1488,245655.75619538772
1489,200044.30384720283
1490,241223.72815887365
1491,201388.4900172043
1492,97535.85701690723
1493,174499.28714368303
1494,289184.0936228308
1495,291886.41521452466
1496,236295.67833749828
1497,190127.37767619974
1498,162859.20235120464
1499,168271.53182821372
1500,161002.09191760924
1501,169170.92545031817
1502,160459.39432552445
1503,298059.812209917
1504,233871.07887886345
1505,214256.4174357086
1506,186152.42955280805
1507,236175.35530872986
1508,194400.1501239598
1509,148643.29408815852
1510,147200.5721867149
1511,146424.8039425217
1512,176152.1777548499
1513,141471.72733476514
1514,187576.39998039926
1515,209972.49867694758
1516,156870.41400158874
1517,160719.80836740142
1518,142931.92535019998
1519,237285.8611959917
1520,132080.69514911805
1521,135473.22141637874
1522,164495.6649608983
1523,109258.39374705225
1524,121396.51342454003
1525,119983.58840240026
1526,116555.42634942866
1527,112575.00114072532
1528,133310.38789185716
1529,140777.6877367721
1530,172773.77486770766
1531,117459.77849979464
1532,111814.80597028445
1533,141400.77807195368
1534,126088.21727530369
1535,149374.91647266166
1536,109430.03432263584
1537,87152.19979212203
1538,179203.77582401596
1539,231927.59888334395
1540,118923.76354751948
1541,136952.55285994045
1542,109884.80068690848
1543,195672.25946897423
1544,95058.0043276277
1545,113737.81792429724
1546,127204.60136437776
1547,134891.15393260933
1548,129724.20033490176
1549,115213.77791309824
1550,131569.5908324891
1551,130640.91555800966
1552,148401.0566154897
1553,159879.07844532043
1554,111633.77262094391
1555,169185.280275046
1556,84532.79851227968
1557,99096.78713405145
1558,104098.13256175637
1559,105641.40390976134
1560,141824.07163527253
1561,131279.43933644166
1562,125036.48299214541
1563,117910.0780026222
1564,172595.88022081892
1565,137316.48143887098
1566,246173.7907923435
1567,85042.45235723017
1568,223735.5579845732
1569,128765.42502362587
1570,137988.43279326853
1571,127882.35837055973
1572,144173.35032802483
1573,253741.61291975118
1574,114096.4819913168
1575,241357.95321373356
1576,235788.9972566546
1577,198433.9251742954
1578,140537.5152508756
1579,134048.47004638106
1580,184268.0126675638
1581,163858.854868716
1582,124149.37471047154
1583,349309.9366439851
1584,232150.4213034866
1585,152059.19552084486
1586,87747.00007426568
1587,104372.05029944735
1588,149718.82829283265
1589,99985.41856840583
1590,129972.35659815953
1591,98988.12639582422
1592,117079.74520276563
1593,135242.45430484944
1594,169751.59961041217
1595,116955.74398412068
1596,240790.92223605994
1597,198633.44684359233
1598,194118.7825138629
1599,198591.47570339323
1600,187249.43018343768
1601,95279.87311618341
1602,116545.14337016612
1603,105330.71809224195
1604,284152.72492621106
1605,247909.634392378
1606,163343.47751529017
1607,182758.72289839582
1608,224202.18808532436
1609,192368.34714241512
1610,142855.3427803806
1611,139065.2051500438
1612,174792.74165587805
1613,158199.1701217938
1614,130188.88320792813
1615,92922.15450092887
1616,78400.1591501815
1617,101296.34109497169
1618,121911.60730333193
1619,133673.62276187746
1620,172975.40095436038
1621,130933.186684099
1622,135073.95707271076
1623,285596.6290381052
1624,196206.54035785186
1625,123413.87467275703
1626,171123.27117575702
1627,166714.0170348347
1628,279009.4557005038
1629,164673.7875128028
1630,336906.86168683623
1631,204770.83393640284
1632,235459.9700372196
1633,170634.5988273301
1634,179291.01897353024
1635,170375.36427571878
1636,151706.1363440487
1637,191066.01133680993
1638,207485.11681915226
1639,178489.4552222488
1640,244647.7553157177
1641,171384.0321268848
1642,215968.46070273276
1643,225615.9762860495
1644,225957.8832214059
1645,193416.28518827452
1646,155909.24277521105
1647,153632.85539243778
1648,129597.63253800172
1649,131216.12738946604
1650,118815.92492237048
1651,121204.06252997131
1652,106683.82104681747
1653,105845.51087064836
1654,148174.7902826086
1655,147837.04935403352
1656,143593.56394778742
1657,144310.71896614032
1658,158302.32925310972
1659,121463.66416826086
1660,157584.3711028921
1661,491591.5153317428
1662,383535.1698241291
1663,409537.6429306102
1664,420629.2549433091
1665,323171.53231184767
1666,334386.6094275784
1667,333299.8915986607
1668,336934.7509748822
1669,300805.80031260627
1670,364916.6893253141
1671,250319.43638947062
1672,450291.31228842144
1673,310643.7000967259
1674,254830.81313860154
1675,186182.22575406366
1676,184031.476598176
1677,202737.49420961662
1678,431966.64598468837
1679,397889.690856436
1680,334659.92244898056
1681,259792.5003644246
1682,308531.0704761836
1683,180777.6572280183
1684,180186.19781873235
1685,172895.01487218775
1686,175580.2808210141
1687,174712.6363142058
1688,181745.28743116188
1689,186452.4110342373
1690,189555.10719351264
1691,181489.4073376644
1692,278440.8216625398
1693,172028.81519515647
1694,164990.1491118342
1695,159336.4185871378
1696,275331.2295610913
1697,161375.06824491118
1698,362998.9966243589
1699,316438.1201604508
1700,246339.82267657173
1701,265890.7232942108
1702,266530.3936072325
1703,261737.2024097281
1704,294238.2786579911
1705,237061.57904753575
1706,429105.91562641424
1707,213070.35598763352
1708,201055.57877024516
